"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","mid_ma","time_bin","id","getech_lng","getech_lat","Stage.number"
"25320",42056,"col","Maadi",31.25,30.08,"Gebel Mokattam (Unit 4, Maadi Formation), Egypt -Tawadros (2001)",NA,"Unit 4, Maadi Formation, Gebel Mokattam",1,"Bartonian","",41.3,38,11199,"gp_mid",32.84,18.56,"715",39.65,"bartonian",5454,24.7711,24.3624,14
"25321",42057,"col","Maadi",31.25,30.08,"Gebel Mokattam (Unit 6, Maadi Formation), Egypt -Tawadros (2001)",NA,"Unit 6, Maadi Formation, Gebel Mokattam",2,"Bartonian","",41.3,38,11199,"gp_mid",32.84,18.56,"715",39.65,"bartonian",5454,24.7711,24.3624,14
"25322",42058,"col","Saqqara Limestone",31.22,29.94,"Saqqara (Saqqara Limestone), Egypt -Tawadros (2001)",NA,"Saqqara Limestone, Saqqara",1,"Bartonian","",41.3,38,11199,"gp_mid",32.8,18.43,"715",39.65,"bartonian",5455,24.7711,24.3624,14
"25395",42134,"col","Zallah",17.83,28.83,"Zallah Oasis - Unit 2, Zallah Formation",NA,"",7,"Bartonian","",41.3,38,11199,"gp_mid",20.46,18.38,"715",39.65,"bartonian",5479,14.0706,24.6076,14
"25396",42135,"col","Zallah",17.83,28.83,"Zallah Oasis, Burolet - Unit 1, Zallah Formation",NA,"",2,"Bartonian","",41.3,38,11199,"gp_mid",20.46,18.38,"715",39.65,"bartonian",5479,14.0706,24.6076,14
"25641",42444,"col","",-1.13,50.8,"Gosport, Bracklesham Beds, Hampshire",NA,"",3,"Bartonian","",41.3,38,11292,"gp_mid",5,44.27,"315",39.65,"bartonian",5565,-5.2927,47.4386,14
"25648",42451,"col","",-1.2,50.8,"Lee-on-the-Solent, Upper Bracklesham Beds",NA,"",5,"Bartonian","",41.3,38,11292,"gp_mid",4.94,44.27,"315",39.65,"bartonian",5568,-5.2927,47.4386,14
"25800",42636,"col","Barton Clay",-1.69,50.74,"Cliffend, Lower Barton Beds, A3, Hampshire",NA,"",297,"Bartonian","",41.3,38,11344,"gp_mid",4.5,44.23,"315",39.65,"bartonian",5618,-5.2927,47.4386,14
"25801",42639,"col","Barton Clay",-1.69,50.74,"Cliffend, Lower Barton Beds, B, Hampshire",NA,"",107,"Bartonian","",41.3,38,11344,"gp_mid",4.5,44.23,"315",39.65,"bartonian",5618,-5.2927,47.4386,14
"25803",42641,"col","Barton Clay",-1.69,50.74,"Cliffend, Middle Barton Beds, D, Hampshire",NA,"",64,"Bartonian","",41.3,38,11344,"gp_mid",4.5,44.23,"315",39.65,"bartonian",5618,-5.2927,47.4386,14
"25810",42648,"col","Becton",-1.69,50.74,"Cliffend, Upper Barton Beds, J, Hampshire",NA,"",49,"Bartonian","",41.3,38,11344,"gp_mid",4.5,44.23,"315",39.65,"bartonian",5618,-5.2927,47.4386,14
"26137",180309,"col","Stone City",-96.54,30.63,"Bed A, Stone City Bluff",NA,"",1,"Bartonian","",41.3,38,59836,"gp_mid",-79.79,35.72,"101",39.65,"bartonian",5276,-88.5305,29.8933,14
"26177",43110,"col","Crockett",-96.37,30.67,"Crockett L1: Bryan, Brazos County, TX",NA,"",3,"Bartonian","",41.3,38,11405,"gp_mid",-79.61,35.74,"101",39.65,"bartonian",329,-88.5305,29.8933,14
"26178",43111,"col","Crockett",-96.32,30.67,"Crockett L2: Campbell's Creek, Brazos County, TX",NA,"",2,"Bartonian","",41.3,38,11405,"gp_mid",-79.55,35.72,"101",39.65,"bartonian",5718,-88.5305,29.8933,14
"26179",43112,"col","Crockett",-96.5,31.03,"Crockett L3: San Antonio-Nacogdoches, Robertson County, TX",NA,"",1,"Bartonian","",41.3,38,11405,"gp_mid",-79.66,36.11,"101",39.65,"bartonian",5719,-88.5305,29.8933,14
"26180",43113,"col","Crockett",-95.66,31.35,"Crockett L4: Hurricane Bayou, Houston County, TX",NA,"",1,"Bartonian","",41.3,38,11405,"gp_mid",-78.71,36.29,"101",39.65,"bartonian",5720,-88.2453,32.3813,14
"26206",43135,"col","Stone City",-96.62,30.52,"Stone City: Brazos River, Burleson County, TX",NA,"",1,"Bartonian","",41.3,38,11405,"gp_mid",-79.9,35.62,"101",39.65,"bartonian",5727,-88.5305,29.8933,14
"27088",44405,"col","Cook Mountain",-92.72,32.35,"Harvey Site - A",NA,"",10,"Bartonian","",41.3,38,11665,"gp_mid",-75.42,36.8,"101",39.65,"bartonian",6071,-84.5249,32.0691,14
"27089",44408,"col","Cook Mountain",-92.72,32.35,"Harvey Site - B",NA,"",19,"Bartonian","",41.3,38,11665,"gp_mid",-75.42,36.8,"101",39.65,"bartonian",6071,-84.5249,32.0691,14
"27090",44409,"col","Cook Mountain",-92.72,32.35,"Harvey Site - C",NA,"",6,"Bartonian","",41.3,38,11665,"gp_mid",-75.42,36.8,"101",39.65,"bartonian",6071,-84.5249,32.0691,14
"27091",44410,"col","Cook Mountain",-92.72,32.35,"Harvey Site - D",NA,"",28,"Bartonian","",41.3,38,11665,"gp_mid",-75.42,36.8,"101",39.65,"bartonian",6071,-84.5249,32.0691,14
"27196",44517,"col","Cook Mountain",-92.72,32.35,"Harvey Site - E",NA,"",35,"Bartonian","",41.3,38,11665,"gp_mid",-75.42,36.8,"101",39.65,"bartonian",6071,-84.5249,32.0691,14
"27197",44518,"col","Cook Mountain",-92.72,32.35,"Harvey Site - F",NA,"",55,"Bartonian","",41.3,38,11665,"gp_mid",-75.42,36.8,"101",39.65,"bartonian",6071,-84.5249,32.0691,14
"28238",45625,"col","Moodys Branch",-90.46,32.72,"Thompson Creek, south of Tensley",NA,"",1,"Bartonian","",41.3,38,12016,"gp_mid",-72.99,36.79,"101",39.65,"bartonian",6399,-80.8169,31.7593,14
"28239",45626,"col","Giushi",31.28,30.04,"Gebel Mokattam, upper",NA,"Schweinfurth IV, Cairo, Egypt",6,"Bartonian","",41.3,38,11953,"gp_mid",32.86,18.52,"715",39.65,"bartonian",6400,24.7711,24.3624,14
"28422",45817,"col","",13.01,47.93,"St. Pankraz",NA,"",3,"Bartonian","",41.3,38,12165,"gp_mid",17.24,40.84,"305",39.65,"bartonian",6496,5.5882,42.7957,14
"29495",47079,"col","Gebel Hof",31.83,28.45,"Khashm el-Raqaba",NA,"Shak el-Fadl, Sheikh Fadl, Wadi Tarfa",5,"Bartonian","",41.3,38,12543,"gp_mid",33.26,16.9,"715",39.65,"bartonian",6960,24.7315,21.8627,14
"30490",48096,"col","Gosport",-87.52,31.56,"US 84 east",NA,"",1,"Bartonian","",41.3,38,12879,"gp_mid",-70.27,35.15,"109",39.65,"bartonian",7151,-77.1208,31.453,14
"30552",48159,"col","Orizzonte di Roncà",11.29,45.81,"Monte Duello",NA,"Monte Zuello",15,"Bartonian","",41.3,38,36621,"gp_mid",17.37,36.45,"307",39.65,"bartonian",7173,10.2197,40.0805,14
"31326",49137,"col","",64.67,41,"Dzheroi 2",NA,"Dzheroi II",4,"Bartonian","",41.3,38,38167,"gp_mid",63.93,35.14,"402",39.65,"bartonian",7425,58.9066,41.7663,14
"31343",49152,"col","Shorym",51.65,44.57,"Ussak",NA,"",2,"Bartonian","",41.3,38,12996,"gp_mid",51.72,37.91,"402",39.65,"bartonian",7428,46.8085,45.9788,14
"31368",126059,"col","Shark River",-74.01,40.18,"Belmar",NA,"",1,"Bartonian","",41.3,38,40953,"gp_mid",-54.3,41.21,"109",39.65,"bartonian",7441,-65.2469,38.0357,14
"31377",126111,"col","",-126.47,49.39,"Hesquiat",NA,"Hesquiat Point",2,"Bartonian","",41.3,38,40955,"gp_mid",-108.33,58.17,"128",39.65,"bartonian",7446,-115.2212,51.2942,14
"31379",126109,"col","Nestucca",-124,45.05,"Salmon River at Cascade Head",NA,"",2,"Bartonian","",41.3,38,40955,"gp_mid",-102.39,51.29,"129",39.65,"bartonian",7448,-112.6878,46.001,14
"31721",49689,"col","Vic-Manlleu",10.75,43.67,"Mas Vilageliu",NA,"",1,"Bartonian","",41.3,38,58204,"gp_mid",15.99,34.58,"307",39.65,"bartonian",7557,9.3842,37.6666,14
"31759",49749,"col","",22.58,51.24,"Siemien section (2.60-3.30 m), Poland",NA,"2.60-3.30",9,"Bartonian","",41.3,38,13353,"gp_mid",25.75,43.99,"302",39.65,"bartonian",7564,16.2685,48.8316,14
"31760",49751,"col","",22.58,51.24,"Siemien section (3.30-3.90 m), Poland",NA,"3.30-3.90",19,"Bartonian","",41.3,38,13353,"gp_mid",25.75,43.99,"302",39.65,"bartonian",7564,16.2685,48.8316,14
"31761",49750,"col","",22.58,51.24,"Upper Eocene of Siemien-Luszawa region",NA,"",30,"Bartonian","",41.3,38,13352,"gp_mid",25.75,43.99,"302",39.65,"bartonian",7564,16.2685,48.8316,14
"31762",49752,"col","",22.58,51.24,"Siemien section (4.50-4.70 m), Poland",NA,"4.50-4.70",9,"Bartonian","",41.3,38,13353,"gp_mid",25.75,43.99,"302",39.65,"bartonian",7564,16.2685,48.8316,14
"31763",49753,"col","",22.58,51.24,"Siemien section (4.70-4.90 m), Poland",NA,"4.70-4.90",2,"Bartonian","",41.3,38,13353,"gp_mid",25.75,43.99,"302",39.65,"bartonian",7564,16.2685,48.8316,14
"31854",49879,"col","Gosport",-88.44,31.79,"Puss Cuss Creek",NA,"",1,"Bartonian","",41.3,38,12993,"gp_mid",-71.15,35.54,"109",39.65,"bartonian",7588,-80.8169,31.7593,14
"31857",49882,"col","Avon Park",-82.65,29.01,"Florida Lime Works quarry",NA,"Dolime Minerals Quarry",53,"Bartonian","",41.3,38,12993,"gp_mid",-65.93,31.82,"109",39.65,"bartonian",7590,-73.7049,28.6626,14
"31869",49900,"col","Sarmiento",-68.67,-44.42,"Locality III, Tapera de López, Riconada de los López",NA,"",15,"Bartonian","",41.3,38,13081,"gp_mid",-60.72,-45.11,"291",39.65,"bartonian",7598,-57.1806,-48.9506,14
"31871",49902,"col","Sarmiento",-68.25,-44.83,"Locality VI, Tapera de López, Paso de Indios, Chubut",NA,"Riconada de los López",3,"Bartonian","",41.3,38,13081,"gp_mid",-60.37,-45.55,"291",39.65,"bartonian",7599,-57.1806,-48.9506,14
"31909",49942,"col","",18.69,25.78,"Dor el Talha evaporite",NA,"Dur at Talhah; Dor-El-Talha; Dur At-Talah",11,"Bartonian","",41.3,38,33109,"gp_mid",20.89,15.26,"715",39.65,"bartonian",7603,13.8823,19.6107,14
"32029",50149,"col","Otaio Limonitic Greensand",170.93,-44.52,"S118/f520",NA,"GS 5304",13,"Bartonian","",41.3,38,13479,"gp_mid",-159.87,-46.07,"807",39.65,"bartonian",7650,-170.0259,-54.7007,14
"32033",50157,"col","Island Sandstone",171.54,-42.11,"S37/f577",NA,"GS 3608",3,"Bartonian","",41.3,38,13482,"gp_mid",-168.52,-49.57,"806",39.65,"bartonian",7652,-169.3768,-52.2307,14
"32115",50356,"col","Tortachilla Limestone",138.47,-35.13,"Christies Beach, Port Noarlunga section",NA,"",1,"Bartonian","",41.3,38,13527,"gp_mid",148.17,-55.13,"801",39.65,"bartonian",7682,132.899,-55.6255,14
"32117",50358,"col","Tortachilla Limestone",138.66,-34.88,"Campbelltown",NA,"",1,"Bartonian","",41.3,38,13527,"gp_mid",148.29,-54.84,"801",39.65,"bartonian",7683,132.899,-55.6255,14
"32119",50360,"col","Tortachilla Limestone",138.01,-34.3,"Northern Yorke Peninsula",NA,"",1,"Bartonian","",41.3,38,13527,"gp_mid",147.09,-54.45,"801",39.65,"bartonian",7684,132.899,-55.6255,14
"33686",52130,"col","Waihao",171.1,-44.16,"S102/f2 - Kakahu River, Canterbury",NA,"Collection #2588 (Hendy PhD); GS #163",4,"Bartonian","",41.3,38,14008,"gp_mid",-159.67,-45.7,"807",39.65,"bartonian",8044,-170.0259,-54.7007,14
"33687",52131,"col","Waihao",171.1,-44.16,"S102/f3 - Kakahu River, Canterbury",NA,"Collection #2589 (Hendy PhD); GS #164",15,"Bartonian","",41.3,38,14008,"gp_mid",-159.67,-45.7,"807",39.65,"bartonian",8044,-170.0259,-54.7007,14
"33707",52151,"col","",168,-45,"Castle Hill Shaft",NA,"",4,"Bartonian","",41.3,38,14015,"gp_mid",-162.91,-46.46,"807",39.65,"bartonian",8060,-174.5254,-54.2556,14
"33766",52204,"col","Cowlitz",-122.96,46.4,"Turritella-Tivela assemblage - Cowlitz Formation",NA,"",72,"Bartonian","",41.3,38,14035,"gp_mid",-100.99,52.56,"129",39.65,"bartonian",8087,-112.0929,48.4682,14
"33767",52205,"col","Cowlitz",-122.96,46.4,"Nuculana assemblage - Cowlitz Formation",NA,"",51,"Bartonian","",41.3,38,14035,"gp_mid",-100.99,52.56,"129",39.65,"bartonian",8087,-112.0929,48.4682,14
"33768",52206,"col","Cowlitz",-122.96,46.4,"Pitar assemblage - Cowlitz Formation",NA,"",41,"Bartonian","",41.3,38,14035,"gp_mid",-100.99,52.56,"129",39.65,"bartonian",8087,-112.0929,48.4682,14
"33769",52207,"col","Cowlitz",-122.96,46.4,"Turritella-Solena assemblage - Cowlitz Formation",NA,"",33,"Bartonian","",41.3,38,14035,"gp_mid",-100.99,52.56,"129",39.65,"bartonian",8087,-112.0929,48.4682,14
"33770",52208,"col","Cowlitz",-122.96,46.4,"Acutostrea assemblage - Cowlitz Formation",NA,"",2,"Bartonian","",41.3,38,14035,"gp_mid",-100.99,52.56,"129",39.65,"bartonian",8087,-112.0929,48.4682,14
"33771",52209,"col","Cowlitz",-122.96,46.4,"Corbicula assemblage - Cowlitz Formation",NA,"",2,"Bartonian","",41.3,38,14035,"gp_mid",-100.99,52.56,"129",39.65,"bartonian",8087,-112.0929,48.4682,14
"34056",52525,"col","Verdun",-81.3,-4.74,"Casa Saman - [Lagunitas Sandstone, Vedun Fm]",NA,"",27,"Bartonian","",41.3,38,14126,"gp_mid",-69.23,-4.59,"201",39.65,"bartonian",8220,-104.8433,-17.1491,14
"34057",52526,"col","Talara",-81.17,-5.13,"Lomitos Cgl, Talara Fm - Yasila and Jaquay Cunas",NA,"",78,"Bartonian","",41.3,38,14126,"gp_mid",-69.13,-4.99,"201",39.65,"bartonian",8221,-104.8433,-17.1491,14
"34058",52527,"col","Talara",-80.62,-5.87,"Lomitos Cgl, Talara Fm - Salina area, Peru",NA,"",35,"Bartonian","",41.3,38,14126,"gp_mid",-68.65,-5.76,"201",39.65,"bartonian",8222,-70.6467,-9.3336,14
"34059",52528,"col","Talara",-81.3,-4.74,"Lagunitas [Lomitos Cgl, Talara Fm]",NA,"",19,"Bartonian","",41.3,38,14126,"gp_mid",-69.23,-4.59,"201",39.65,"bartonian",8220,-104.8433,-17.1491,14
"34060",52529,"col","Talara",-81.3,-4.65,"Lomitos Cgl, Talara Fm - N of Great Fault, Negritos",NA,"",1,"Bartonian","",41.3,38,14126,"gp_mid",-69.23,-4.5,"201",39.65,"bartonian",8223,-104.8433,-17.1491,14
"34062",52534,"col","Talara",-81.3,-4.52,"Lomitos Cgl, Talara Fm - Cabo Blanco, Peru",NA,"",3,"Bartonian","",41.3,38,14126,"gp_mid",-69.21,-4.36,"201",39.65,"bartonian",8224,-104.8433,-17.1491,14
"34063",52531,"col","Talara",-81.27,-4.58,"Lomitos Cgl, Talara Fm - Talara Golf Course, Peru",NA,"",8,"Bartonian","",41.3,38,14126,"gp_mid",-69.19,-4.43,"201",39.65,"bartonian",8225,-104.8433,-17.1491,14
"34065",52533,"col","Talara",-81.3,-4.52,"Lomitos Cgl, Talara Fm - Lobitos, Peru",NA,"",2,"Bartonian","",41.3,38,14126,"gp_mid",-69.21,-4.36,"201",39.65,"bartonian",8224,-104.8433,-17.1491,14
"34067",52536,"col","Talara",-81.3,-4.52,"Lomitos Cgl, Talara Fm - Caleto Sal, Peru",NA,"",13,"Bartonian","",41.3,38,14126,"gp_mid",-69.21,-4.36,"201",39.65,"bartonian",8224,-104.8433,-17.1491,14
"34085",52554,"col","Talara",-81.3,-4.52,"Talara Shale, Talara Fm - Quebrada Barrancas",NA,"",4,"Bartonian","",41.3,38,14126,"gp_mid",-69.21,-4.36,"201",39.65,"bartonian",8224,-104.8433,-17.1491,14
"34325",52803,"col","Tejon",-118.82,34.94,"USGS# M4630 - Tejon Fm, Kern County",NA,"",23,"Bartonian","",41.3,38,14208,"gp_mid",-99.55,39.68,"105",39.65,"bartonian",8319,-107.6627,32.9401,14
"34326",52804,"col","Tejon",-118.82,34.94,"USGS# M4631 - Tejon Fm, Kern County",NA,"",7,"Bartonian","",41.3,38,14208,"gp_mid",-99.55,39.68,"105",39.65,"bartonian",8319,-107.6627,32.9401,14
"34327",52805,"col","Tejon",-118.82,34.94,"USGS# M4632 - Tejon Fm, Kern County",NA,"",19,"Bartonian","",41.3,38,14208,"gp_mid",-99.55,39.68,"105",39.65,"bartonian",8319,-107.6627,32.9401,14
"34339",52817,"col","Tejon",-118.82,34.94,"USGS# M4633 - Tejon Fm, Kern County",NA,"",16,"Bartonian","",41.3,38,14208,"gp_mid",-99.55,39.68,"105",39.65,"bartonian",8319,-107.6627,32.9401,14
"34349",52827,"col","Tejon",-118.82,34.94,"USGS# M4634 - Tejon Fm, Kern County",NA,"",31,"Bartonian","",41.3,38,14208,"gp_mid",-99.55,39.68,"105",39.65,"bartonian",8319,-107.6627,32.9401,14
"34350",52828,"col","Tejon",-118.82,34.94,"USGS# M4639 - Tejon Fm, Kern County",NA,"",26,"Bartonian","",41.3,38,14208,"gp_mid",-99.55,39.68,"105",39.65,"bartonian",8319,-107.6627,32.9401,14
"37724",57735,"col","La Meseta",-56.66,-64.24,"S9, Seymour Island",NA,"",1,"Bartonian","",41.3,38,12079,"gp_mid",-66.45,-62.42,"803",39.65,"bartonian",9089,-57.2879,-66.274,14
"37726",57737,"col","La Meseta",-56.66,-64.24,"S10, Seymour Island",NA,"",1,"Bartonian","",41.3,38,12079,"gp_mid",-66.45,-62.42,"803",39.65,"bartonian",9089,-57.2879,-66.274,14
"37727",57738,"col","La Meseta",-56.67,-64.24,"S11, Seymour Island",NA,"",1,"Bartonian","",41.3,38,12079,"gp_mid",-66.46,-62.43,"803",39.65,"bartonian",9091,-57.2879,-66.274,14
"37742",57753,"col","La Meseta",-56.61,-64.23,"S14, Seymour Island",NA,"",1,"Bartonian","",41.3,38,12079,"gp_mid",-66.4,-62.42,"803",39.65,"bartonian",9096,-57.2879,-66.274,14
"37746",57757,"col","La Meseta",-56.59,-64.23,"S25, Seymour Island",NA,"",1,"Bartonian","",41.3,38,12079,"gp_mid",-66.38,-62.43,"803",39.65,"bartonian",9100,-57.2879,-66.274,14
"37751",57762,"col","La Meseta",-56.66,-64.24,"Rocket Site, Seymour Island",NA,"Locality 5",1,"Bartonian","",41.3,38,12079,"gp_mid",-66.45,-62.42,"803",39.65,"bartonian",9089,-57.2879,-66.274,14
"37917",57925,"col","Marianna",-85.22,30.77,"Chipola River, Ocala Fm.",NA,"Marianna",8,"Bartonian","",41.3,38,15585,"gp_mid",-68.11,33.99,"109",39.65,"bartonian",9140,-77.3954,28.9643,14
"38689",58765,"col","Quebrada de los Colorados",-65.94,-25.47,"Valle del Tonco",NA,"Tonco Valley; 10 km north to Mina Don Otto",3,"Bartonian","",41.3,38,62574,"gp_mid",-55.68,-26.47,"201",39.65,"bartonian",9356,-58.4534,-28.9743,14
"39803",59977,"col","Leticia",-66.44,-54.45,"Punta Torcida",NA,"",1,"Bartonian","",41.3,38,17244,"gp_mid",-60.42,-55.24,"291",39.65,"bartonian",9595,-56.0851,-58.9301,14
"39853",60088,"col","Ceru Mainsjie",-68.81,12.11,"Ceru Mainsjie [Ceru Mainsjie Fm]",NA,"NMB 12908, NMB 12912, NMB 13033",25,"Bartonian","",41.3,38,17267,"gp_mid",-55.44,11.22,"203",39.65,"bartonian",9612,-62.86,7.6531,14
"39854",60089,"col","Ceru Mainsjie",-68.81,12.11,"Punt Kanon [Ceru Mainsjie Fm]",NA,"NMB 12910, NMB 12911, Oostpunt",9,"Bartonian","",41.3,38,17267,"gp_mid",-55.44,11.22,"203",39.65,"bartonian",9612,-62.86,7.6531,14
"39855",60090,"col","Ceru di Cueba",-68.81,12.11,"Ceru di Cueba",NA,"NMB 12836, NMB 12903, NMB 12904, NMB 12905, NMB 12906, NMB 12907, NMB 13035",21,"Bartonian","",41.3,38,17267,"gp_mid",-55.44,11.22,"203",39.65,"bartonian",9612,-62.86,7.6531,14
"40137",60452,"col","Castle Hayne",-77.57,35.01,"Comfort Quarry",NA,"North Carolina Lime Company",30,"Bartonian","",41.3,38,12000,"gp_mid",-59.33,36.81,"109",39.65,"bartonian",944,-69.4865,33.3456,14
"40871",61240,"col","Vic Marls",2.23,41.85,"Tona, Vic area, La Guixa Member, Ebro Basin, Catalonia",NA,"",7,"Bartonian","",41.3,38,17603,"gp_mid",7.58,35.59,"304",39.65,"bartonian",9869,-0.3689,39.6362,14
"40872",61241,"col","Vic Marls",2.23,41.85,"Munter, Vic area, La Guixa Member, Ebro Basin, Catalonia",NA,"",10,"Bartonian","",41.3,38,17603,"gp_mid",7.58,35.59,"304",39.65,"bartonian",9869,-0.3689,39.6362,14
"40873",61242,"col","Vic Marls",2.22,41.95,"Gurb, Vic area, Gurb Member, Ebro Basin, Catalonia",NA,"",9,"Bartonian","",41.3,38,17603,"gp_mid",7.57,35.69,"304",39.65,"bartonian",9870,-0.3689,39.6362,14
"40874",61243,"col","Vic Marls",2.22,41.95,"St. Roc, Vic area, Gurb Member, Ebro Basin, Catalonia",NA,"",4,"Bartonian","",41.3,38,17603,"gp_mid",7.57,35.69,"304",39.65,"bartonian",9870,-0.3689,39.6362,14
"40877",61246,"col","Vic Marls",2.22,41.97,"Vespella, Vic area, Gurb Member, Ebro Basin, Catalonia",NA,"",4,"Bartonian","",41.3,38,17603,"gp_mid",7.57,35.71,"304",39.65,"bartonian",9872,-0.3689,39.6362,14
"40878",61247,"col","Vic Marls",2.23,42,"Sta. Cecilia, Vic area, La Guixa Member, Ebro Basin, Catalonia",NA,"",11,"Bartonian","",41.3,38,17603,"gp_mid",7.58,35.74,"304",39.65,"bartonian",9873,-0.3689,39.6362,14
"40879",61248,"col","Vic Marls",2.25,41.93,"Vic area, Vic Marls Formation, Ebro Basin, Catalonia",NA,"",2,"Bartonian","",41.3,38,17603,"gp_mid",7.59,35.67,"304",39.65,"bartonian",9874,-0.3689,39.6362,14
"40880",61249,"col","Moodys Branch",-90.19,32.9,"Tesheva Creek",NA,"Techeva Creek, MGS Locality 11",23,"Bartonian","",41.3,38,17611,"gp_mid",-72.68,36.92,"101",39.65,"bartonian",9875,-80.8169,31.7593,14
"42452",63552,"col","La Meseta",-56.75,-64.25,"La Meseta Fm Telm 6",NA,"",46,"Bartonian","",41.3,38,18284,"gp_mid",-66.54,-62.43,"803",39.65,"bartonian",10225,-57.2879,-66.274,14
"43180",64730,"col","Tapui Glauconitic Sandstone",170.77,-44.88,"S127/f520 - Black Point [Incholme Mbr, Tapui Glauconitic Sst]",NA,"GS176, GS933, GS3894",38,"Bartonian","",41.3,38,18671,"gp_mid",-160.06,-46.42,"807",39.65,"bartonian",10408,-170.0259,-54.7007,14
"43181",64731,"col","Tapui Glauconitic Sandstone",170.76,-45.04,"S136/f575 - Kakanui River [Incholme Mbr, Tapui Glauconitic Sst]",NA,"GS3771",9,"Bartonian","",41.3,38,18671,"gp_mid",-160.08,-46.57,"807",39.65,"bartonian",10409,-170.0259,-54.7007,14
"43182",64732,"col","Tapui Glauconitic Sandstone",170.71,-45.01,"S136/f575 - Tapui Railway Tunnel [Incholme Mbr, Tapui Glauconitic Sst]",NA,"GS3883",13,"Bartonian","",41.3,38,18671,"gp_mid",-160.13,-46.55,"807",39.65,"bartonian",10410,-170.0259,-54.7007,14
"43188",64738,"col","Tapui Glauconitic Sandstone",170.56,-45,"S127/f579 - Awamoko Creek [Incholme Mbr, Tapui Glauconitic Sst]",NA,"GS5659",7,"Bartonian","",41.3,38,18671,"gp_mid",-160.28,-46.53,"807",39.65,"bartonian",10411,-174.5254,-54.2556,14
"43189",64739,"col","Tapui Glauconitic Sandstone",170.65,-44.96,"S127/f578 - Pringle's Farm [Gardiner Mbr, Tapui Glauconitic Sst]",NA,"GS5658",27,"Bartonian","",41.3,38,18671,"gp_mid",-160.19,-46.5,"807",39.65,"bartonian",10412,-170.0259,-54.7007,14
"43190",64740,"col","Tapui Glauconitic Sandstone",170.58,-44.97,"S127/f575 - Pringle's Farm [Livingstone Sand, Tapui Glauconitic Sst]",NA,"GS5656",4,"Bartonian","",41.3,38,18671,"gp_mid",-160.26,-46.5,"807",39.65,"bartonian",10413,-174.5254,-54.2556,14
"43191",64741,"col","Tapui Glauconitic Sandstone",170.58,-44.97,"S127/f574 - Livingstone [Livingstone Sand, Tapui Glauconitic Sst]",NA,"GS5655",23,"Bartonian","",41.3,38,18671,"gp_mid",-160.26,-46.5,"807",39.65,"bartonian",10413,-174.5254,-54.2556,14
"43195",64745,"col","Tapui Glauconitic Sandstone",170.58,-44.92,"S127/f537 - Bushy Creek [Incholme Mbr, Tapui Glauconitic Sst]",NA,"GS5639",21,"Bartonian","",41.3,38,18671,"gp_mid",-160.26,-46.46,"807",39.65,"bartonian",10414,-174.5254,-54.2556,14
"43196",64746,"col","Tapui Glauconitic Sandstone",170.52,-44.84,"S127/f540 - Otekaike River [Incholme Mbr, Tapui Glauconitic Sst]",NA,"GS5641",15,"Bartonian","",41.3,38,18671,"gp_mid",-160.31,-46.37,"807",39.65,"bartonian",10415,-174.5254,-54.2556,14
"43197",64747,"col","Tapui Glauconitic Sandstone",170.9,-44.79,"S127/f555 - Waihao Downs [Incholme Mbr, Tapui Glauconitic Sst]",NA,"GS5644",9,"Bartonian","",41.3,38,18671,"gp_mid",-159.91,-46.34,"807",39.65,"bartonian",10416,-170.0259,-54.7007,14
"43198",64748,"col","Tapui Glauconitic Sandstone",170.75,-44.95,"S127/f567 - McQuades Farm [Incholme Mbr, Tapui Glauconitic Sst]",NA,"GS5650",5,"Bartonian","",41.3,38,18671,"gp_mid",-160.08,-46.49,"807",39.65,"bartonian",10417,-170.0259,-54.7007,14
"43199",64749,"col","Tapui Glauconitic Sandstone",170.75,-44.95,"S127/f568 - McQuades Farm [Incholme Mbr, Tapui Glauconitic Sst]",NA,"GS5651",4,"Bartonian","",41.3,38,18671,"gp_mid",-160.08,-46.49,"807",39.65,"bartonian",10417,-170.0259,-54.7007,14
"43200",64750,"col","Tapui Glauconitic Sandstone",170.65,-44.96,"S127/f572 - Awamoko Creek [Incholme Mbr, Tapui Glauconitic Sst]",NA,"GS5653",38,"Bartonian","",41.3,38,18671,"gp_mid",-160.19,-46.5,"807",39.65,"bartonian",10412,-170.0259,-54.7007,14
"43201",64751,"col","Tapui Glauconitic Sandstone",170.65,-44.96,"S127/f573 - Awamoko Creek [Incholme Mbr, Tapui Glauconitic Sst]",NA,"GS5654",28,"Bartonian","",41.3,38,18671,"gp_mid",-160.19,-46.5,"807",39.65,"bartonian",10412,-170.0259,-54.7007,14
"43418",65159,"col","",15.42,-27.25,"Silica North",NA,"Sperrgebiet",21,"Bartonian","",41.3,38,47755,"gp_mid",10.98,-37.04,"701",39.65,"bartonian",10496,8.0742,-32.7196,14
"43493",65259,"col","",1.85,41.64,"Castellbell i Vilar",NA,"Sant Christofol",3,"Bartonian","",41.3,38,18839,"gp_mid",7.22,35.39,"304",39.65,"bartonian",10529,-3.9551,39.5511,14
"43494",65260,"col","Margas de Pamplona",-0.71,42.56,"Santa Cilia",NA,"Santa Cilia de Jaca",2,"Bartonian","",41.3,38,18839,"gp_mid",4.92,36.4,"304",39.65,"bartonian",10530,-3.9551,39.5511,14
