"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","mid_ma"
"102155",145524,"col","Gatun",-79.814003,9.3497,"PPP# 1075 - Sabanita [lower Gatun Fm]",NA,"NMB Loc. 18322",95,"Tortonian","",11.62,7.246,47055,"gp_mid",-77.55,10.29,"230",9.433
"102156",145529,"col","Gatun",-79.893997,9.32576,"PPP# 17 - Mount Hope [upper Gatun Fm]",NA,"",27,"Tortonian","",11.62,7.246,47055,"gp_mid",-77.63,10.27,"230",9.433
"102157",145530,"col","Gatun",-79.814903,9.35109,"PPP# 4 - Sabanita [lower Gatun Fm]",NA,"",37,"Tortonian","",11.62,7.246,47055,"gp_mid",-77.55,10.29,"230",9.433
"102158",145531,"col","Gatun",-79.814903,9.35109,"PPP# 8 - Sabanita [lower Gatun Fm]",NA,"",23,"Tortonian","",11.62,7.246,47055,"gp_mid",-77.55,10.29,"230",9.433
"102167",145567,"col","Gatun",-79.885002,9.283889,"Woodring Loc. 143 - Camp Cotton [middle Gatun Fm]",NA,"USGS 6030; WG143",23,"Tortonian","",11.62,7.246,11306,"gp_mid",-77.62,10.23,"230",9.433
"102168",145568,"col","Gatun",-79.885002,9.283889,"Woodring Loc. 143a - Camp Cotton [middle Gatun Fm]",NA,"USGS 24504; WG143a",2,"Tortonian","",11.62,7.246,13359,"gp_mid",-77.62,10.23,"230",9.433
"102169",145569,"col","Gatun",-79.91571,9.2634,"USGS 7294 - Gatun [middle Gatun Fm]",NA,"",1,"Tortonian","",11.62,7.246,47065,"gp_mid",-77.65,10.21,"230",9.433
"102170",145570,"col","Gatun",-79.91571,9.2634,"USGS 6008 - Gatun [middle Gatun Fm]",NA,"",1,"Tortonian","",11.62,7.246,47065,"gp_mid",-77.65,10.21,"230",9.433
"102172",145578,"col","Gatun",-79.814903,9.35109,"PPP# 1 - Sabanita [lower Gatun Fm]",NA,"NMB Loc. 18347",3,"Tortonian","",11.62,7.246,43588,"gp_mid",-77.55,10.29,"230",9.433
"102173",145579,"col","Gatun",-79.814903,9.35109,"PPP# 10 - Sabanita [lower Gatun Fm]",NA,"NMB Loc. 18352",4,"Tortonian","",11.62,7.246,43588,"gp_mid",-77.55,10.29,"230",9.433
"102174",145580,"col","Gatun",-79.831802,9.3626,"PPP# 35 - Mattress Factory [lower Gatun Fm]",NA,"",25,"Tortonian","",11.62,7.246,43588,"gp_mid",-77.56,10.3,"230",9.433
"102175",145581,"col","Gatun",-79.903816,9.2619,"PPP# 39 - Gatun Lake [middle Gatun Fm]",NA,"",1,"Tortonian","",11.62,7.246,43588,"gp_mid",-77.64,10.21,"230",9.433
"102176",145582,"col","Gatun",-79.933296,9.2619,"PPP# 42 - Gatun Dam [middle Gatun Fm]",NA,"",2,"Tortonian","",11.62,7.246,43588,"gp_mid",-77.67,10.21,"230",9.433
"102511",146396,"col","",16.416668,47.733334,"Tegel von Walbersdorf",NA,"",1,"Tortonian","",11.62,7.246,47301,"gp_mid",17.92,45.43,"308",9.433
"102512",146397,"col","",16.299999,48.200001,"Brunnenbohrung in Ottakring",NA,"",1,"Tortonian","",11.62,7.246,47301,"gp_mid",17.28,46.47,"305",9.433
"102514",146399,"col","",16.416668,47.733334,"Walbersdorf-Ziegelei, Burgenland",NA,"",2,"Tortonian","",11.62,7.246,47301,"gp_mid",17.92,45.43,"308",9.433
"102642",146533,"col","Loma de Las Tapias",-69,-31,"Quebrada Ullum",NA,"Ullum Dam",3,"Chasicoan","",10,9,47329,"gp_mid",-67.18,-30.44,"291",9.5
"102919",146855,"col","Puerto Madryn",-64.98333,-42.666668,"Playa El Doradillo",NA,"",1,"Tortonian","",11.62,7.246,47424,"gp_mid",-63.56,-42.28,"291",9.433
"103226",147180,"col","",-3.533333,37,"Granada Basin",NA,"",4,"Tortonian","",11.62,7.246,47499,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"103227",147181,"col","",-3.666667,37.016666,"Los Cahices section",NA,"",5,"Tortonian","",11.62,7.246,47499,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"103228",147182,"col","",-3.7,36.966667,"Venta del Fraile section",NA,"",3,"Tortonian","",11.62,7.246,47499,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"103229",147183,"col","",-3.533333,37.116669,"Monachil section, reef framework",NA,"Reef 1473",14,"Tortonian","",11.62,7.246,47499,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"103230",147184,"col","",-3.533333,37.116669,"Monachil section, reef-slope subunit",NA,"",6,"Tortonian","",11.62,7.246,47499,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"105111",149232,"col","",-2.433333,37.299999,"Bayarque",NA,"",9,"Tortonian","",11.62,7.246,47764,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"105112",149233,"col","",-2.35,37.333332,"Purchena",NA,"",14,"Tortonian","",11.62,7.246,47764,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"105113",149234,"col","",-2.433333,37.299999,"Almanzora river valley",NA,"",4,"Tortonian","",11.62,7.246,47764,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"105119",149240,"col","",-2.376111,34.179722,"Guefa t-1",NA,"GFT 1",5,"Vallesian","",11.608,8.7,47772,"gp_mid",-0.85,32.27,"707",10.154
"105695",150039,"col","Complejo Basal Transgresivo",-5.529873,37.657589,"Lora del Río",NA,"CET-LR-1",1,"Tortonian","",11.62,7.246,48045,"gp_mid",-4.32,36.31,"304",9.433
"106546",151009,"col","Monterey",-117.744438,33.60833,"Aliso Viejo",NA,"LACM 7506, OCPC 1002",2,"Tortonian","",11.62,7.246,48228,"gp_mid",-113.89,35.26,"105",9.433
"107357",152063,"col","Cerro Azul",-65.466667,-37.366669,"Cerro La Bota",NA,"Zone of Chasichimys bonaerense",40,"Chasicoan","",10,9,48750,"gp_mid",-63.9,-36.89,"291",9.5
"107390",152097,"col","Santa Margarita",-121.788002,36.800282,"Moss Landing Marine Laboratories",NA,"",1,"Tortonian","",11.62,7.246,16892,"gp_mid",-118,38.47,"105",9.433
"107393",152100,"col","Santa Margarita",-122.063499,37.059872,"Zayante Road",NA,"USGS M1243",0,"Tortonian","",11.62,7.246,16892,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"107394",152101,"col","Santa Margarita",-118.818336,35.126667,"White-Seale",NA,"UCMP V3916",1,"Tortonian","",11.62,7.246,16892,"gp_mid",-114.58,37.1,"130",9.433
"107400",152110,"col","Santa Margarita",-121.742104,36.611061,"Stafford",NA,"UCMP V6627",1,"Tortonian","",11.62,7.246,16892,"gp_mid",-117.95,38.28,"105",9.433
"107524",152251,"col","St. Marys",-76.83139,38.163334,"Stratford Hall, Tortonian",NA,"",52,"Tortonian","",11.62,7.246,62831,"gp_mid",-72.73,39.33,"109",9.433
"107526",152254,"col","Chersonian",28.685955,47.250313,"Pocsesti",NA,"",31,"Tortonian","",11.62,7.246,48951,"gp_mid",29.24,45.4,"302",9.433
"107897",152907,"col","",36.745506,45.11311,"Zhelezny Rog Cape",NA,"",1,"Tortonian","",11.62,7.246,50318,"gp_mid",37.02,43.23,"302",9.433
"109217",154689,"col","Fisher Bench",67.720001,-71.559998,"Fisher Massif",NA,"",2,"Tortonian","",11.62,7.246,50280,"gp_mid",68.49,-73.01,"802",9.433
"109382",154940,"col","Skarðsströnd–Mókollsdalur",-21.5275,65.513885,"Hrútagil (Mókollsdalur)",NA,"",17,"Tortonian","",11.62,7.246,53805,"gp_mid",-17.86,64.56,"907",9.433
"112531",160008,"col","",23.68,47.720001,"2 km north of Chiuzbaia",NA,"",1,"Pannonian","",11.608,7.246,52230,"gp_mid",24.87,45.26,"308",9.427
"112918",160565,"col","Gatun",-79.882774,9.335278,"Cuatro Altos",NA,"YPA022",4,"Tortonian","",11.62,7.246,52363,"gp_mid",-77.62,10.28,"230",9.433
"112919",160566,"col","Gatun",-79.918053,9.299722,"Banco EE",20,"YPA020",4,"Tortonian","",11.62,7.246,52363,"gp_mid",-77.65,10.24,"230",9.433
"112920",160567,"col","Gatun",-79.838303,9.3528,"San Judas",20,"YPA032 ",11,"Tortonian","",11.62,7.246,52363,"gp_mid",-77.57,10.29,"230",9.433
"112931",160578,"col","Gatun",-79.8125,9.343056,"I.D.A.A.N",NA,"YPA045",3,"Tortonian","",11.62,7.246,52363,"gp_mid",-77.54,10.28,"230",9.433
"112935",160582,"col","Gatun",-79.91333,9.279444,"Third Set of Locks",20,"YPA046",4,"Tortonian","",11.62,7.246,52363,"gp_mid",-77.65,10.22,"230",9.433
"112941",160588,"col","Gatun",-79.821114,9.382222,"TU 960 - Refinería Panamá [middle Gatun Fm]",20,"",2,"Tortonian","",11.62,7.246,52363,"gp_mid",-77.55,10.32,"230",9.433
"113122",160781,"col","Chagres",-80.044724,9.281389,"Pina",NA,"4143 I Palmas Bellas",29,"Tortonian","",11.62,7.246,52450,"gp_mid",-77.78,10.23,"230",9.433
"113547",161319,"col","",-7.266667,33.633331,"Mohammedia locality",NA,"",4,"Tortonian","",11.62,7.246,52575,"gp_mid",-5.83,32.1,"707",9.433
"113548",161320,"col","",-6.766667,33.950001,"Region of Rabat : Oued Bou Regreg and Oued Akrech",NA,"",28,"Tortonian","",11.62,7.246,52575,"gp_mid",-5.32,32.4,"707",9.433
"113553",161325,"col","",-5,34.016666,"Fès region",NA,"",3,"Tortonian","",11.62,7.246,52575,"gp_mid",-3.58,32.4,"707",9.433
"113555",161327,"col","",-5,34.016666,"SE of Fès",NA,"",29,"Tortonian","",11.62,7.246,52575,"gp_mid",-3.58,32.4,"707",9.433
"113566",161338,"col","",-3.35,34.233334,"Region of Taza -— Guercif — Taourirt, Lower Tortonian",NA,"",12,"Tortonian","",11.62,7.246,52575,"gp_mid",-1.95,32.55,"707",9.433
"113583",161355,"col","",-3.35,34.233334,"Region of Taza -— Guercif — Taourirt, MiddleTortonian",NA,"",4,"Tortonian","",11.62,7.246,52575,"gp_mid",-1.95,32.55,"707",9.433
"113610",161390,"col","",-3.35,34.233334,"Region of Taza -— Guercif — Taourirt, Lower Tortonian",NA,"",12,"Tortonian","",11.62,7.246,52575,"gp_mid",-1.95,32.55,"707",9.433
"113611",161391,"col","",-3.466667,34.683334,"Rif oriental",NA,"",38,"Tortonian","",11.62,7.246,52575,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"113719",161517,"col","Monterey",-118.282997,33.719002,"South of abandoned pier at Fort MacArthur",NA,"",2,"Tortonian","",11.62,7.246,52625,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"113780",161593,"col","",5,45.216667,"Tersanne locality",NA,"",8,"Tortonian","",11.62,7.246,52648,"gp_mid",6.22,43.66,"305",9.433
"113783",161596,"col","",5.433333,43.516666,"Aix-en-Provence",NA,"",1,"Tortonian","",11.62,7.246,52648,"gp_mid",6.59,41.95,"305",9.433
"113784",161597,"col","",5.016667,45.25,"Hauterives locality",NA,"",6,"Tortonian","",11.62,7.246,52648,"gp_mid",6.24,43.69,"305",9.433
"113786",161599,"col","",5.6,45.566666,"Chimilin locality",NA,"",3,"Tortonian","",11.62,7.246,52648,"gp_mid",6.82,44,"305",9.433
"113787",161600,"col","",5.533333,45.616669,"Messenin-Veyrins locality",NA,"",2,"Tortonian","",11.62,7.246,52648,"gp_mid",6.76,44.05,"305",9.433
"113790",161603,"col","",4.883333,44.983334,"Bas-Leyssin, Isère",NA,"",1,"Tortonian","",11.62,7.246,52648,"gp_mid",6.1,43.43,"305",9.433
"113792",161605,"col","",5.133333,45.150002,"Saint-Michel de Montmiral",NA,"",1,"Tortonian","",11.62,7.246,52648,"gp_mid",6.35,43.59,"305",9.433
"113793",161606,"col","",4.933333,45.466667,"Saint-Sorlin, Isère",NA,"",1,"Tortonian","",11.62,7.246,52648,"gp_mid",6.17,43.91,"305",9.433
"113794",161607,"col","",5.483333,43.783333,"Cabrières d'Aigues",NA,"",6,"Tortonian","",11.62,7.246,52648,"gp_mid",6.64,42.22,"305",9.433
"113797",161610,"col","",5.433333,43.766666,"Cucuron locality",NA,"",1,"Tortonian","",11.62,7.246,52648,"gp_mid",6.59,42.2,"305",9.433
"113804",161619,"col","",5.416667,43.583332,"Puyricard locality",NA,"",1,"Tortonian","",11.62,7.246,52648,"gp_mid",6.57,42.02,"305",9.433
"113899",161715,"col","",5.016667,44.866669,"Montvendre locality",NA,"",1,"Tortonian","",11.62,7.246,52648,"gp_mid",6.23,43.31,"305",9.433
"114373",162438,"col","Chucunaque",-79.754623,9.13798,"Lago Bayano",NA,"",1,"Tortonian","",11.62,7.246,49081,"gp_mid",-77.49,10.08,"230",9.433
"114556",162719,"col","",9.935556,53.582779,"Hamburg-Langenfelde ",NA,"",7,"Tortonian","",11.62,7.246,52978,"gp_mid",11.33,51.94,"315",9.433
"114891",163209,"col","",27.916668,41.433334,"Saray",NA,"",1,"Tortonian","",11.62,7.246,52569,"gp_mid",28.72,38.9,"308",9.433
"115345",164189,"col","",-5.616667,33.650002,"Aïn El Bergoug, lower part, Meknes",NA,"Reef 3583",2,"Tortonian","",11.62,7.246,53575,"gp_mid",-4.2,32.05,"707",9.433
"115346",164190,"col","",-5.616667,33.650002,"Aïn El Bergoug, upper part, Meknes",NA,"Reef 3583",1,"Tortonian","",11.62,7.246,53575,"gp_mid",-4.2,32.05,"707",9.433
"115512",164626,"col","",117,0,"Bontang, East Kalimantan, TF505",NA,"",4,"Tortonian","",11.62,7.246,53783,"gp_mid",118.59,-0.42,"620",9.433
"115564",164723,"col","",107,-7,"Gunung Selah-Ci-Lanangthale, Java",NA,"",2,"Tortonian","",11.62,7.246,53783,"gp_mid",109.04,-8.03,"620",9.433
"115565",164724,"col","",117,0,"Bontang, East Kalimantan, TF102",NA,"",4,"Tortonian","",11.62,7.246,53783,"gp_mid",118.59,-0.42,"620",9.433
"115567",164727,"col","",117,0,"Bontang, East Kalimantan, TF154",NA,"",4,"Tortonian","",11.62,7.246,53783,"gp_mid",118.59,-0.42,"620",9.433
"115568",164728,"col","",117,0,"Bontang, East Kalimantan, TF508",NA,"",4,"Tortonian","",11.62,7.246,53783,"gp_mid",118.59,-0.42,"620",9.433
"115573",164739,"col","",117,0,"Bontang, East Kalimantan, TF15=TF151",NA,"",2,"Tortonian","",11.62,7.246,53783,"gp_mid",118.59,-0.42,"620",9.433
"115583",164750,"col","",117,0,"Bontang, East Kalimantan, TF107",NA,"",2,"Tortonian","",11.62,7.246,53783,"gp_mid",118.59,-0.42,"620",9.433
"115584",164751,"col","",107,-7,"Tjadasngampar, Java",NA,"",1,"Tortonian","",11.62,7.246,53783,"gp_mid",109.04,-8.03,"620",9.433
"115586",164753,"col","",117,0,"Sangatta, East Kalimantan, TF516",NA,"",23,"Tortonian","",11.62,7.246,53783,"gp_mid",118.59,-0.42,"620",9.433
"115591",164758,"col","",117,0,"Bontang, East Kalimantan, TF502",NA,"",2,"Tortonian","",11.62,7.246,53783,"gp_mid",118.59,-0.42,"620",9.433
"115594",164764,"col","",117,0,"Bontang, East Kalimantan, TF504",NA,"",2,"Tortonian","",11.62,7.246,53783,"gp_mid",118.59,-0.42,"620",9.433
"115595",164765,"col","",108,-7,"Ci Bining, Java",NA,"",6,"Tortonian","",11.62,7.246,53783,"gp_mid",110.04,-7.97,"620",9.433
"115603",164774,"col","",117,0,"Bontang, East Kalimantan, TF500",NA,"",5,"Tortonian","",11.62,7.246,53783,"gp_mid",118.59,-0.42,"620",9.433
"115606",164777,"col","",117,-1,"East Kalimantan, Stadion,TF57",NA,"",2,"Tortonian","",11.62,7.246,53783,"gp_mid",118.65,-1.42,"620",9.433
"115607",164778,"col","",117,-1,"East Kalimantan, Stadion,TF51",NA,"",2,"Tortonian","",11.62,7.246,53783,"gp_mid",118.65,-1.42,"620",9.433
"115608",164779,"col","",117,1,"Sangatta, East Kalimantan, TF517",NA,"",4,"Tortonian","",11.62,7.246,53783,"gp_mid",118.52,0.58,"620",9.433
"115610",164782,"col","",117,0,"Bontang, East Kalimantan, TF501",NA,"",1,"Tortonian","",11.62,7.246,53783,"gp_mid",118.59,-0.42,"620",9.433
"115864",165247,"col","Gram",8.939167,56.663334,"Skaerum Molle",NA,"",1,"Tortonian","",11.62,7.246,54044,"gp_mid",10.51,55.03,"302",9.433
"116702",166501,"col","Letrero",-79.050003,-3.333333,"RHM Locality 4",NA,"",4,"Tortonian","",11.62,7.246,54373,"gp_mid",-76.59,-2.67,"201",9.433
"117393",167676,"col","",18.472221,47.66,"Tardosbanya 3",NA,"Tardosbánya 3",2,"MN 12","",7.75,7.246,54746,"gp_mid",19.59,45.83,"308",7.498
"117485",167806,"col","",30.400278,47.153057,"Novoelizavetovka, lower layer",NA,"Novoyelizavetivka, Novo-Yelizavetovka",5,"MN 11","",8.7,7.75,54848,"gp_mid",30.83,45.51,"302",8.225
"117511",167833,"col","",30.397223,47.162498,"Novoelizavetovka, bonebearing lens",NA,"Novoelizavetovka-2, Novoyelizavetivka, Novo-Yelizavetovka",4,"MN 12","",7.75,7.246,54848,"gp_mid",30.76,45.73,"302",7.498
"117559",167887,"col","Loma de Las Tapias",-68.48333,-31.097778,"Junta de la huella a Albardón y vías del ferrocarril, Localidad Nº 4",NA,"Loma de Las Tapias",1,"Chasicoan","",10,9,54853,"gp_mid",-66.67,-30.55,"291",9.5
"117609",167941,"col","",33.310555,47.837502,"Krivoy Rog, YuGOK quarry",NA,"Kryvyi Rih",3,"MN 11","",8.7,7.75,54848,"gp_mid",33.66,46.18,"302",8.225
"117615",167947,"col","",30.534721,46.726391,"Novaya Emetovka-2",NA,"""Kostev yar"", Novaya Yemetovka, Novaya Emetivka",2,"MN 12","",7.75,7.246,54848,"gp_mid",30.89,45.3,"302",7.498
"117623",167995,"col","",30.42639,46.897221,"Belka",NA,"Byelka, Bilka",23,"MN 12","",7.75,7.246,54848,"gp_mid",30.78,45.47,"302",7.498
"117638",168017,"col","Santa Margarita",-122.036003,37.053001,"Old Graham Quarry, Scotts Valley",NA,"",16,"Tortonian","",11.62,7.246,55017,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"117710",168177,"col","",20.413889,47.970833,"Felstárkány 1",NA,"FT 1, Felsotarkany 1",19,"MN 9","",11.1,9.7,55074,"gp_mid",21.9,45.31,"308",10.4
"117711",168187,"col","",20.413889,47.970833,"Felstárkány 2",NA,"FT 2, Felsotarkany 2",19,"MN 9","",11.1,9.7,55074,"gp_mid",21.9,45.31,"308",10.4
"117712",168189,"col","",20.413889,47.970833,"Felstárkány 3/2",NA,"FT 3/2, Felsotarkany 3/2",13,"MN 9","",11.1,9.7,55074,"gp_mid",21.9,45.31,"308",10.4
"117713",168190,"col","",20.413889,47.970833,"Felstárkány 3/8",NA,"FT 3/8, Felsotarkany 3/8",4,"MN 9","",11.1,9.7,55074,"gp_mid",21.9,45.31,"308",10.4
"117714",168191,"col","",20.413889,47.970833,"Felstárkány 3/10",NA,"FT 3/10, Felsotarkany 3/10",23,"MN 9","",11.1,9.7,55074,"gp_mid",21.9,45.31,"308",10.4
"117798",168397,"col","Arroyo Chasicó",-63,-38.608334,"Las Barrancas",NA,"",1,"Chasicoan","",10,9,55118,"gp_mid",-61.5,-38.19,"202",9.5
"117864",168772,"col","",117.73333,0.3,"Bontang Garden",NA,"",20,"Tortonian","",11.62,7.246,55182,"gp_mid",119.3,-0.07,"620",9.433
"117887",168820,"col","Chagres",-80.03772,9.29338,"Pina 2",NA,"UF YPA087",2,"Tortonian","",11.62,7.246,55198,"gp_mid",-77.77,10.24,"230",9.433
"117888",168821,"col","Chagres",-80.041733,9.287902,"Pina, NE of",NA,"",1,"Tortonian","",11.62,7.246,55198,"gp_mid",-77.78,10.24,"230",9.433
"120007",171576,"col","",6.233333,43.766666,"Aiguines village, Var",NA,"",1,"Tortonian","",11.62,7.246,55783,"gp_mid",7.37,42.19,"305",9.433
"120008",171577,"col","",5.183333,45.900002,"Mollon (Ain), Meximieux",NA,"",1,"Vallesian","",11.608,8.7,55783,"gp_mid",6.57,44.15,"305",10.154
"120437",172172,"col","",-75.548759,-14.570563,"Laguna Seca",NA,"",10,"Tortonian","",11.62,7.246,55908,"gp_mid",-73.31,-13.98,"201",9.433
"120486",172573,"col","",141.593063,43.459442,"Rutaka Bridge",NA,"",1,"Tortonian","",11.62,7.246,56049,"gp_mid",139.56,43.11,"610",9.433
"120601",172946,"col","Arjona",-4.189167,37.855831,"Eastern Guadalquivir Basin",NA,"",1,"Tortonian","",11.62,7.246,56234,"gp_mid",-2.99,36.48,"304",9.433
"120671",173156,"col","",16.894444,48.866112,"Pod Panskýma",NA,"",2,"Tortonian","",11.62,7.246,56273,"gp_mid",17.88,47.13,"305",9.433
"120680",173165,"col","",-4.95,34.049999,"Oued Zitoune",NA,"",24,"Tortonian","",11.62,7.246,56278,"gp_mid",-3.53,32.43,"707",9.433
"120684",173255,"col","Pisco",-75.883614,-14.35,"Cerro Colorado O38",NA,"",2,"Tortonian","",11.62,7.246,56315,"gp_mid",-73.64,-13.75,"201",9.433
"120776",173565,"col","",117.426933,0.14046,"TF110",NA,"",4,"Tortonian","",11.62,7.246,56572,"gp_mid",119,-0.25,"620",9.433
"120861",173654,"col","",117.426933,0.14046,"TF110 Bontang",NA,"Seagrass Section",1,"Tortonian","",11.62,7.246,56099,"gp_mid",119,-0.25,"620",9.433
"120862",173655,"col","",117.434479,0.1615,"TF501 Bontang",NA,"Powerplant",0,"Tortonian","",11.62,7.246,56099,"gp_mid",119.01,-0.23,"620",9.433
"120863",173656,"col","",117.437706,0.17218,"TF504 Bontang",NA,"",0,"Tortonian","",11.62,7.246,56099,"gp_mid",119.01,-0.22,"620",9.433
"120864",173657,"col","",117.428192,0.148924,"TF508 Bontang",NA,"",8,"Tortonian","",11.62,7.246,56099,"gp_mid",119.01,-0.24,"620",9.433
"121524",175063,"col","Bahia Inglesa",-70.80394,-27.049015,"Norte Bahia Caldera",NA,"",1,"Tortonian","",11.62,7.246,57210,"gp_mid",-68.87,-26.55,"291",9.433
"122302",176197,"col","Tulu",34.312222,40.423332,"TU6/7",NA,"",4,"MN 9","",11.1,9.7,57842,"gp_mid",34.69,38.33,"510",10.4
"122303",176198,"col","Tulu",34.312222,40.423332,"TU19",NA,"",10,"MN 9","",11.1,9.7,57842,"gp_mid",34.69,38.33,"510",10.4
"122344",176268,"col","",1.969444,41.552502,"Sant Miquel de Toudell",NA,"",15,"Vallesian","",11.608,8.7,57920,"gp_mid",3.29,39.87,"304",10.154
"122557",176546,"col","Ena Limestone",138.795837,34.761665,"17 m above the road in Ena, Matsuzaki",NA,"",24,"Tortonian","",11.62,7.246,58158,"gp_mid",137.04,34.37,"610",9.433
"123026",177060,"col","Nyalindung",106.943054,-7.021111,"THL-1.—A creek bank in Tjitalahab valley",NA,"",1,"Tortonian","",11.62,7.246,58491,"gp_mid",108.98,-8.06,"620",9.433
"123027",177061,"col","Nyalindung",106.913055,-7.031389,"CAG-3.—A small exposure in a small creek, Tjikantjaora, in Tjiangsana village",NA,"",1,"Tortonian","",11.62,7.246,58491,"gp_mid",108.95,-8.07,"620",9.433
"123254",177479,"col","",-1.064444,38.203335,"Abanilla",NA,"",7,"Tortonian","",11.62,7.246,58567,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"123255",177480,"col","",-1.05,38.200001,"Campules",NA,"",5,"Tortonian","",11.62,7.246,58567,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"123256",177481,"col","",-0.751667,38.262501,"Rio Vinalopo",NA,"",26,"Tortonian","",11.62,7.246,58567,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"123257",177482,"col","",-1.911389,36.942223,"El Plomo",NA,"",34,"Tortonian","",11.62,7.246,58567,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"123258",177483,"col","",-2.192778,36.821388,"Cabo Gata",NA,"",2,"Tortonian","",11.62,7.246,58567,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"123259",177484,"col","",-0.809722,38.244446,"Crevillente",NA,"",4,"Tortonian","",11.62,7.246,58567,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"123260",177485,"col","",-0.732222,38.248055,"Sierra Gorda",NA,"",34,"Tortonian","",11.62,7.246,58567,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"123261",177486,"col","",-1.145556,38.195557,"Fortuna",NA,"",55,"Tortonian","",11.62,7.246,58567,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"123489",178069,"col","",10.916667,44.650002,"Emilia Romagna",NA,"",1,"Tortonian","",11.62,7.246,58907,"gp_mid",12.48,42.49,"307",9.433
"123519",178120,"col","",10.783333,44.5,"Montegibbio",NA,"",136,"Tortonian","",11.62,7.246,58930,"gp_mid",12.34,42.35,"307",9.433
"123752",178455,"col","Port Campbell Limestone",141.608337,-38.34111,"Portland Bay beach",NA,"",2,"Tortonian","",11.62,7.246,59033,"gp_mid",143.15,-43.86,"801",9.433
"123757",178465,"col","Niebla Calcarenite",-6.675,37.355,"Niebla, Guadalquivir Basin",NA,"",73,"Tortonian","",11.62,7.246,59038,"gp_mid",-5.45,36.03,"304",9.433
"124817",179777,"col","Aksucay",30.783333,37.266666,"Kargi section 27 meters, Aksu sub-basin",NA,"",15,"Tortonian","",11.62,7.246,59626,"gp_mid",31.18,35.41,"504",9.433
"124818",179778,"col","Aksucay",30.783333,37.266666,"Kargi section 33 meters, Aksu sub-basin",NA,"",16,"Tortonian","",11.62,7.246,59626,"gp_mid",31.18,35.41,"504",9.433
"124820",179780,"col","Aksucay",30.783333,37.266666,"Kargi section 42 meters, Aksu sub-basin",NA,"",6,"Tortonian","",11.62,7.246,59626,"gp_mid",31.18,35.41,"504",9.433
"125043",180124,"col","Mohakatino",175.184998,-38.939999,"GS3329, Mangamaire Stream",NA,"",1,"Tortonian","",11.62,7.246,59708,"gp_mid",178.88,-41.78,"806",9.433
"125047",180128,"col","Mohakatino",174.625,-38.650002,"Mouth of Awakino River",NA,"",1,"Tortonian","",11.62,7.246,59708,"gp_mid",178.25,-41.55,"806",9.433
"125049",180130,"col","Hurupi",175.707001,-41.280998,"Loose boulder in Mangatoi Creek",NA,"",1,"Tortonian","",11.62,7.246,59708,"gp_mid",179.84,-44.05,"806",9.433
"125050",180131,"col","Mount Messenger",175.246994,-39.09,"Upstream from road junction, Retaruke River",NA,"",1,"Tortonian","",11.62,7.246,59708,"gp_mid",178.97,-41.93,"806",9.433
"125051",180132,"col","Mount Messenger",175.246994,-39.09,"Downstream from road junction, Retaruke River",NA,"",1,"Tortonian","",11.62,7.246,59708,"gp_mid",178.97,-41.93,"806",9.433
"125743",181266,"col","Pisco",-75.883331,-14.353611,"Cerro Colorado M1",NA,"",1,"Tortonian","",11.62,7.246,60262,"gp_mid",-73.64,-13.75,"201",9.433
"126009",181659,"col","",2.1467,44.611698,"Montredon",NA,"",1,"Tortonian","",11.62,7.246,60047,"gp_mid",3.42,43.11,"305",9.433
"126083",181813,"col","",60.643055,25.296944,"Chabahar",NA,"",1,"Tortonian","",11.62,7.246,60474,"gp_mid",60.53,23.54,"507",9.433
"126296",182096,"col","",138.738403,-19.0238,"Encore Site (Riversleigh)",NA,"",2,"Tortonian","",11.62,7.246,60532,"gp_mid",138.73,-24.72,"801",9.433
"127349",183918,"col","Pisco",-74.804726,-15.480556,"Hueso Blanco",NA,"",10,"Tortonian","",11.62,7.246,61392,"gp_mid",-72.59,-14.9,"201",9.433
"127721",184470,"col","Yalakdere",29.252501,40.605831,"Safran coal section",NA,"Yalova",62,"Tortonian","",11.62,7.246,61815,"gp_mid",29.72,38.75,"510",9.433
