"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","mid_ma","time_bin","id","getech_lng","getech_lat","Stage.number"
"108908",154328,"col","Werfen",11.9,46.61,"San Leonardo in Val Badia, coll. NHM Vienna",NA,"",1,"Ladinian","",242,237,50154,"gp_mid",35.27,16.53,"307",239.5,"ladinian",29221,19.3809,25.8877,46
"108909",154329,"col","Werfen",11.92,46.66,"Wengen (La Valle), coll. Naturmuseum Südtirol Bozen",NA,"",2,"Ladinian","",242,237,50154,"gp_mid",35.32,16.54,"307",239.5,"ladinian",29215,19.3809,25.8877,46
"108910",154330,"col","Werfen",12.06,46.75,"Prags (Braies), coll. Naturmuseum Südtirol Bozen",NA,"",2,"Ladinian","",242,237,50154,"gp_mid",35.45,16.5,"307",239.5,"ladinian",29222,19.3809,25.8877,46
"108912",154335,"col","",11.87,46.55,"Corvara, coll. Geologische Bundesanstalt Vienna",NA,"",1,"Ladinian","",242,237,50170,"gp_mid",35.2,16.52,"307",239.5,"ladinian",29224,19.3809,25.8877,46
"108918",154354,"col","Erfurt",11.03,51.75,"Thale, coll. NHM Berlin",NA,"",19,"Ladinian","",242,237,50199,"gp_mid",28.19,31.54,"315",239.5,"ladinian",29229,15.5424,29.5434,46
"108919",154355,"col","Erfurt",11.03,51.75,"Thale, coll. NRM Stockholm",NA,"",27,"Ladinian","",242,237,50199,"gp_mid",28.19,31.54,"315",239.5,"ladinian",29229,15.5424,29.5434,46
"108920",154356,"col","Erfurt",11.03,51.75,"Thale, coll. Naturalis Leiden",NA,"",9,"Ladinian","",242,237,50199,"gp_mid",28.19,31.54,"315",239.5,"ladinian",29229,15.5424,29.5434,46
"108969",154420,"col","Meride Limestone",8.95,45.93,"Monte San Giorgio, coll. Museo Cantonale di Storia Naturale, Lugano",NA,"",5,"Ladinian","",242,237,50210,"gp_mid",33.65,18.03,"307",239.5,"ladinian",29237,19.0343,22.3004,46
"108994",154445,"col","Erfurt",9.99,49.83,"Estenfeld, Würzburg, coll. NRM Stockholm",NA,"",1,"Ladinian","",242,237,50212,"gp_mid",28.05,29.52,"305",239.5,"ladinian",29240,17.4803,27.7242,46
"108995",154446,"col","Erfurt",9.99,49.83,"Estenfeld, Würzburg, coll. Naturalis, Leiden",NA,"",1,"Ladinian","",242,237,50212,"gp_mid",28.05,29.52,"305",239.5,"ladinian",29240,17.4803,27.7242,46
"108996",154447,"col","Erfurt",9.99,49.83,"Estenfeld, Würzburg, coll. MfN Berlin",NA,"",1,"Ladinian","",242,237,50212,"gp_mid",28.05,29.52,"305",239.5,"ladinian",29240,17.4803,27.7242,46
"108997",154448,"col","Erfurt",9.99,49.83,"Estenfeld, Würzburg, coll. Bayrische Staatssammlung Munich",NA,"",1,"Ladinian","",242,237,50212,"gp_mid",28.05,29.52,"305",239.5,"ladinian",29240,17.4803,27.7242,46
"108998",154449,"col","Erfurt",9.99,49.83,"Estenfeld, Würzburg, coll. MfN Stuttgart",NA,"",1,"Ladinian","",242,237,50212,"gp_mid",28.05,29.52,"305",239.5,"ladinian",29240,17.4803,27.7242,46
"109010",154466,"col","Erfurt",10.1,50.02,"Schleerieth, coll.  Kelber",NA,"",2,"Ladinian","",242,237,50222,"gp_mid",28.07,29.71,"305",239.5,"ladinian",29246,17.4803,27.7242,46
"109011",154467,"col","Erfurt",10.1,50.02,"Schleerieth, coll.  MfN Berlin",NA,"",2,"Ladinian","",242,237,50222,"gp_mid",28.07,29.71,"305",239.5,"ladinian",29246,17.4803,27.7242,46
"109012",154468,"col","Erfurt",10.1,50.02,"Schleerieth, coll.  MfN Stuttgart",NA,"",2,"Ladinian","",242,237,50222,"gp_mid",28.07,29.71,"305",239.5,"ladinian",29246,17.4803,27.7242,46
"109013",154469,"col","Erfurt",10.1,50.02,"Schleerieth, coll. NRM Stockholm",NA,"",2,"Ladinian","",242,237,50222,"gp_mid",28.07,29.71,"305",239.5,"ladinian",29246,17.4803,27.7242,46
"109014",154470,"col","Erfurt",10.1,50.02,"Schleerieth, coll. Bayerische Staatssammlung Munich",NA,"",2,"Ladinian","",242,237,50222,"gp_mid",28.07,29.71,"305",239.5,"ladinian",29246,17.4803,27.7242,46
"109015",154471,"col","Erfurt",10.1,50.02,"Schleerieth, coll. University Utrecht",NA,"",2,"Ladinian","",242,237,50222,"gp_mid",28.07,29.71,"305",239.5,"ladinian",29246,17.4803,27.7242,46
"109016",154472,"col","Erfurt",10.1,50.02,"Schleerieth, coll. Naturalis Leiden",NA,"",2,"Ladinian","",242,237,50222,"gp_mid",28.07,29.71,"305",239.5,"ladinian",29246,17.4803,27.7242,46
"109017",154473,"col","Erfurt",10.1,50.02,"Schleerieth, coll. University Tübingen",NA,"",2,"Ladinian","",242,237,50222,"gp_mid",28.07,29.71,"305",239.5,"ladinian",29246,17.4803,27.7242,46
"109018",154474,"col","Erfurt",10.1,50.02,"Schleerieth, coll. NHM Paris",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",28.07,29.71,"305",239.5,"ladinian",29246,17.4803,27.7242,46
"109019",154475,"col","Erfurt",11.03,51.75,"Thale, coll. Kelber",NA,"",2,"Ladinian","",242,237,50222,"gp_mid",28.19,31.54,"315",239.5,"ladinian",29229,15.5424,29.5434,46
"109020",154476,"col","Erfurt",11.03,51.75,"Thale, coll. MfN Stuttgart",NA,"",2,"Ladinian","",242,237,50222,"gp_mid",28.19,31.54,"315",239.5,"ladinian",29229,15.5424,29.5434,46
"109021",154477,"col","Erfurt",11.03,51.75,"Thale, coll. Bayerische Staatssammlung Munich",NA,"",2,"Ladinian","",242,237,50222,"gp_mid",28.19,31.54,"315",239.5,"ladinian",29229,15.5424,29.5434,46
"109022",154478,"col","Erfurt",11.03,51.75,"Thale, coll. University Utrecht",NA,"",2,"Ladinian","",242,237,50222,"gp_mid",28.19,31.54,"315",239.5,"ladinian",29229,15.5424,29.5434,46
"109023",154479,"col","Erfurt",11.03,51.75,"Thale, coll. Tübingen University",NA,"",2,"Ladinian","",242,237,50222,"gp_mid",28.19,31.54,"315",239.5,"ladinian",29229,15.5424,29.5434,46
"109024",154480,"col","Erfurt",11.03,51.75,"Thale, coll. NHM Paris",NA,"",2,"Ladinian","",242,237,50222,"gp_mid",28.19,31.54,"315",239.5,"ladinian",29229,15.5424,29.5434,46
"109025",154481,"col","Erfurt",11.03,51.75,"Thale, coll. Goldfuß-Museum Bonn",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",28.19,31.54,"315",239.5,"ladinian",29229,15.5424,29.5434,46
"109026",154482,"col","Erfurt",11.03,51.75,"Thale, coll. ETH Zürich",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",28.19,31.54,"315",239.5,"ladinian",29229,15.5424,29.5434,46
"109027",154483,"col","Erfurt",11.03,51.75,"Thale, coll. NHM London",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",28.19,31.54,"315",239.5,"ladinian",29229,15.5424,29.5434,46
"109028",154484,"col","Erfurt",11.03,51.75,"Thale, coll. BGL Munich",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",28.19,31.54,"315",239.5,"ladinian",29229,15.5424,29.5434,46
"109029",154485,"col","Erfurt",11.03,51.75,"Thale, coll. University Innsbruck",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",28.19,31.54,"315",239.5,"ladinian",29229,15.5424,29.5434,46
"109055",154511,"col","Erfurt",8.57,49.79,"Wellberg (Hessen), coll. Kelber",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",27.04,29.24,"305",239.5,"ladinian",29248,15.4142,26.1169,46
"109056",154512,"col","Erfurt",8.57,49.79,"Wellberg (Hessen), coll. MfN Berlin",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",27.04,29.24,"305",239.5,"ladinian",29248,15.4142,26.1169,46
"109057",154513,"col","Erfurt",8.57,49.79,"Wellberg (Hessen), coll. MfN Stuttgart",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",27.04,29.24,"305",239.5,"ladinian",29248,15.4142,26.1169,46
"109058",154514,"col","Erfurt",8.57,49.79,"Wellberg (Hessen), coll. NRM Stockholm",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",27.04,29.24,"305",239.5,"ladinian",29248,15.4142,26.1169,46
"109059",154515,"col","Erfurt",8.57,49.79,"Wellberg (Hessen), coll. Bayerische Staatssammlung Munich",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",27.04,29.24,"305",239.5,"ladinian",29248,15.4142,26.1169,46
"109060",154516,"col","Erfurt",8.57,49.79,"Wellberg (Hessen), coll. Utrecht University",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",27.04,29.24,"305",239.5,"ladinian",29248,15.4142,26.1169,46
"109061",154517,"col","Erfurt",8.57,49.79,"Wellberg (Hessen), coll. Naturalis Leiden",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",27.04,29.24,"305",239.5,"ladinian",29248,15.4142,26.1169,46
"109062",154518,"col","Erfurt",8.57,49.79,"Wellberg (Hessen), coll. Tübingen University",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",27.04,29.24,"305",239.5,"ladinian",29248,15.4142,26.1169,46
"109063",154519,"col","Erfurt",8.57,49.79,"Wellberg (Hessen), coll. Goldfuß-Museum Bonn",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",27.04,29.24,"305",239.5,"ladinian",29248,15.4142,26.1169,46
"109064",154520,"col","Erfurt",8.57,49.79,"Wellberg (Hessen), coll. ETH Zürich",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",27.04,29.24,"305",239.5,"ladinian",29248,15.4142,26.1169,46
"109065",154521,"col","Erfurt",8.57,49.79,"Wellberg (Hessen), coll. NHM London",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",27.04,29.24,"305",239.5,"ladinian",29248,15.4142,26.1169,46
"109066",154522,"col","Erfurt",8.57,49.79,"Wellberg (Hessen), coll. BGL Munich",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",27.04,29.24,"305",239.5,"ladinian",29248,15.4142,26.1169,46
"109067",154523,"col","Erfurt",8.57,49.79,"Wellberg (Hessen), coll. Innsbruck University",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",27.04,29.24,"305",239.5,"ladinian",29248,15.4142,26.1169,46
"109068",154524,"col","Erfurt",9.25,49.06,"Erfurt Fm. Baden-Württemberg, coll. Kelber",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",27.74,28.64,"305",239.5,"ladinian",29249,15.4142,26.1169,46
"109069",154525,"col","Erfurt",9.25,49.06,"Erfurt Fm. Baden-Württemberg, coll. MfN Berlin",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",27.74,28.64,"305",239.5,"ladinian",29249,15.4142,26.1169,46
"109070",154526,"col","Erfurt",9.25,49.06,"Erfurt Fm. Baden-Württemberg, coll. MfN Stuttgart",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",27.74,28.64,"305",239.5,"ladinian",29249,15.4142,26.1169,46
"109071",154527,"col","Erfurt",9.25,49.06,"Erfurt Fm. Baden-Württemberg, coll. NRM Stockholm",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",27.74,28.64,"305",239.5,"ladinian",29249,15.4142,26.1169,46
"109072",154528,"col","Erfurt",9.25,49.06,"Erfurt Fm. Baden-Württemberg, coll. Bayerische Staatssammlung Munich",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",27.74,28.64,"305",239.5,"ladinian",29249,15.4142,26.1169,46
"109073",154529,"col","Erfurt",9.25,49.06,"Erfurt Fm. Baden-Württemberg, coll. Utrecht University",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",27.74,28.64,"305",239.5,"ladinian",29249,15.4142,26.1169,46
"109074",154530,"col","Erfurt",9.25,49.06,"Erfurt Fm. Baden-Württemberg, coll. Naturalis Leiden",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",27.74,28.64,"305",239.5,"ladinian",29249,15.4142,26.1169,46
"109075",154531,"col","Erfurt",9.25,49.06,"Erfurt Fm. Baden-Württemberg, coll. Tübingen University",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",27.74,28.64,"305",239.5,"ladinian",29249,15.4142,26.1169,46
"109076",154532,"col","Erfurt",9.25,49.06,"Erfurt Fm. Baden-Württemberg, coll. Goldfuß-Museum Bonn",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",27.74,28.64,"305",239.5,"ladinian",29249,15.4142,26.1169,46
"109077",154533,"col","Erfurt",9.25,49.06,"Erfurt Fm. Baden-Württemberg, coll. ETH Zürich",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",27.74,28.64,"305",239.5,"ladinian",29249,15.4142,26.1169,46
"109078",154534,"col","Erfurt",9.25,49.06,"Erfurt Fm. Baden-Württemberg, coll. NHM London",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",27.74,28.64,"305",239.5,"ladinian",29249,15.4142,26.1169,46
"109079",154535,"col","Erfurt",9.25,49.06,"Erfurt Fm. Baden-Württemberg, coll. BGL Munich",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",27.74,28.64,"305",239.5,"ladinian",29249,15.4142,26.1169,46
"109080",154536,"col","Erfurt",9.25,49.06,"Erfurt Fm. Baden-Württemberg, coll. Innsbruck University",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",27.74,28.64,"305",239.5,"ladinian",29249,15.4142,26.1169,46
"109081",154537,"col","Erfurt",10.48,50.82,"Erfurt Fm. Thuringia, coll. Kelber",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",28.09,30.55,"305",239.5,"ladinian",29250,17.4803,27.7242,46
"109082",154538,"col","Erfurt",10.48,50.82,"Erfurt Fm. Thuringia, coll. MfN Berlin",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",28.09,30.55,"305",239.5,"ladinian",29250,17.4803,27.7242,46
"109083",154539,"col","Erfurt",10.48,50.82,"Erfurt Fm. Thuringia, coll. MfN Stuttgart",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",28.09,30.55,"305",239.5,"ladinian",29250,17.4803,27.7242,46
"109084",154540,"col","Erfurt",10.48,50.82,"Erfurt Fm. Thuringia, coll. NRM Stockholm",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",28.09,30.55,"305",239.5,"ladinian",29250,17.4803,27.7242,46
"109085",154541,"col","Erfurt",10.48,50.82,"Erfurt Fm. Thuringia, coll. Bayerische Staatssammlung Munich",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",28.09,30.55,"305",239.5,"ladinian",29250,17.4803,27.7242,46
"109086",154542,"col","Erfurt",10.48,50.82,"Erfurt Fm. Thuringia, coll. Utrecht University",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",28.09,30.55,"305",239.5,"ladinian",29250,17.4803,27.7242,46
"109087",154543,"col","Erfurt",10.48,50.82,"Erfurt Fm. Thuringia, coll. Naturalis Leiden",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",28.09,30.55,"305",239.5,"ladinian",29250,17.4803,27.7242,46
"109088",154544,"col","Erfurt",10.48,50.82,"Erfurt Fm. Thuringia, coll. Tübingen University",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",28.09,30.55,"305",239.5,"ladinian",29250,17.4803,27.7242,46
"109089",154545,"col","Erfurt",10.48,50.82,"Erfurt Fm. Thuringia, coll. Goldfuß-Museum Bonn",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",28.09,30.55,"305",239.5,"ladinian",29250,17.4803,27.7242,46
"109090",154546,"col","Erfurt",10.48,50.82,"Erfurt Fm. Thuringia, coll. ETH Zürich",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",28.09,30.55,"305",239.5,"ladinian",29250,17.4803,27.7242,46
"109091",154547,"col","Erfurt",10.48,50.82,"Erfurt Fm. Thuringia, coll. NHM London",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",28.09,30.55,"305",239.5,"ladinian",29250,17.4803,27.7242,46
"109092",154548,"col","Erfurt",10.48,50.82,"Erfurt Fm. Thuringia, coll. BGL Munich",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",28.09,30.55,"305",239.5,"ladinian",29250,17.4803,27.7242,46
"109093",154549,"col","Erfurt",10.48,50.82,"Erfurt Fm. Thuringia, coll. Innsbruck University",NA,"",1,"Ladinian","",242,237,50222,"gp_mid",28.09,30.55,"305",239.5,"ladinian",29250,17.4803,27.7242,46
"109585",155156,"col","Tongchuan",110.77,37.15,"Mengjiachang, Shilou County",NA,"",2,"Ladinian","",242,237,50562,"gp_mid",118.43,15.92,"604",239.5,"ladinian",29334,122.1157,46.9535,46
"110229",156151,"col","Templomhegy Dolomite",18.45,45.88,"Villány, construction site",NA,"",6,"Ladinian","",242,237,51126,"gp_mid",36.97,12.25,"308",239.5,"ladinian",29471,18.3583,14.2073,46
"110230",156153,"col","Templomhegy Dolomite",18.45,45.88,"Villány, road-cut, layer 1",NA,"",1,"Ladinian","",242,237,51126,"gp_mid",36.97,12.25,"308",239.5,"ladinian",29471,18.3583,14.2073,46
"114370",162419,"col","Shublik",-145.21,69.53,"USGS Loc. 33107-33131 [Limestone & Dolomite Mbr, Shublik Fm]",NA,"",14,"Ladinian","",242,237,52904,"gp_mid",-31.02,57.91,"103",239.5,"ladinian",30692,-40.8465,46.88,46
"116121",165602,"col","Tongchuan",106.93,34.81,"DyF2, Yaochagou, Niangniangmiao, Longxian County",NA,"",2,"Ladinian","",242,237,54149,"gp_mid",114.4,16.36,"604",239.5,"ladinian",31029,116.4979,46.2473,46
"116182",165673,"col","Tongchuan",106.93,34.81,"PT-6, Yaochagou, Niangniangmiao, Longxian County",NA,"",1,"Ladinian","",242,237,54149,"gp_mid",114.4,16.36,"604",239.5,"ladinian",31029,116.4979,46.2473,46
"116183",165674,"col","Tongchuan",106.93,34.81,"PT-1, Yaochagou, Niangniangmiao, Longxian County",NA,"",1,"Ladinian","",242,237,54149,"gp_mid",114.4,16.36,"604",239.5,"ladinian",31029,116.4979,46.2473,46
"116744",166574,"col","",119.85,73,"Tumul Cape, Ladinian, Olenek River",NA,"",1,"Ladinian","",242,237,54385,"gp_mid",47.14,76.25,"401",239.5,"ladinian",31283,-21.998,69.3505,46
"116745",166575,"col","",121.7,72.95,"Ystannakh-Khocho Creek, Ladinian, Laptev Sea",NA,"",1,"Ladinian","",242,237,54385,"gp_mid",46.71,76.79,"401",239.5,"ladinian",31284,-21.998,69.3505,46
"116746",166576,"col","",120.92,72.93,"Ulakhan-Krest River, Ladinian, Olenek River",NA,"",1,"Ladinian","",242,237,54385,"gp_mid",47.08,76.57,"401",239.5,"ladinian",31285,-21.998,69.3505,46
"116748",166578,"col","",111.9,74.95,"Darka river, lower Lena River (Ladinian)",NA,"",1,"Ladinian","",242,237,54385,"gp_mid",41.8,73.67,"401",239.5,"ladinian",31286,-18.0679,66.4442,46
"118997",170265,"col","Lugas",28.58,45.19,"Ogurului Hill, Dobrogea",NA,"",1,"Ladinian","",242,237,55541,"gp_mid",43.35,29.05,"302",239.5,"ladinian",31732,31.8723,33.1363,46
"118998",170267,"col","",28.86,45.03,"Lung Hill, Agighiol, Dobrogea (Ladinian)",NA,"",2,"Ladinian","",242,237,55541,"gp_mid",43.62,28.98,"302",239.5,"ladinian",31733,31.8723,33.1363,46
"118999",170268,"col","",28.86,45.03,"Pietrosul Hill, Agighiol, Dobrogea",NA,"",1,"Ladinian","",242,237,55541,"gp_mid",43.62,28.98,"302",239.5,"ladinian",31733,31.8723,33.1363,46
"120434",172168,"col","Prosanto",9.82,46.68,"Ducanfurgga, Davos",NA,"",1,"Ladinian","",242,237,55902,"gp_mid",34.64,17.83,"307",239.5,"ladinian",32017,19.3809,25.8877,46
"120435",172169,"col","Prosanto",9.83,46.67,"Gletscher Ducan, Davos",NA,"",1,"Ladinian","",242,237,55902,"gp_mid",34.64,17.82,"307",239.5,"ladinian",32018,19.3809,25.8877,46
"121826",175574,"col","Santa Maria",-52.75,-29.78,"Sanga Pinheiros",NA,"",1,"Ladinian","",242,237,57414,"gp_mid",-11.6,-35.32,"201",239.5,"ladinian",32306,-14.582,-49.0435,46
"121837",175586,"col","Erfurt",8.05,49.39,"Neidenfels, near Crailsheim, Lettenkeuper",NA,"",1,"Ladinian","",242,237,57435,"gp_mid",26.78,28.77,"305",239.5,"ladinian",26830,15.4142,26.1169,46
"122150",175939,"col","Tschermakjfellet",14.86,77.65,"Mikadocephalus Middlehook",NA,"",1,"Ladinian","",242,237,34247,"gp_mid",17.29,56.34,"309",239.5,"ladinian",32350,-8.0902,46.5857,46
"125402",180686,"col","Meride",8.94,45.9,"Valle di Sceltrich",NA,"",3,"Ladinian","",242,237,59894,"gp_mid",33.63,18.02,"307",239.5,"ladinian",33244,19.0343,22.3004,46
"125403",180687,"col","Meride",8.96,45.89,"Val Serrata",NA,"",1,"Ladinian","",242,237,59894,"gp_mid",33.62,18.01,"307",239.5,"ladinian",33245,19.0343,22.3004,46
"126154",181936,"col","Auchenhew Mudstone",-5.12,55.44,"Kildonan Trackway Site 4",NA,"",1,"Ladinian","",242,237,60516,"gp_mid",16.2,33.06,"313",239.5,"ladinian",33428,5.9652,25.9424,46
"126155",181937,"col","Auchenhew Mudstone",-5.14,55.44,"Kildonan Trackway Site 2 ",NA,"",1,"Ladinian","",242,237,60516,"gp_mid",16.19,33.06,"313",239.5,"ladinian",33429,5.9652,25.9424,46
"126156",181938,"col","Auchenhew Mudstone",-5.14,55.44,"Kildonan Trackway Site 1",NA,"",1,"Ladinian","",242,237,60516,"gp_mid",16.19,33.06,"313",239.5,"ladinian",33429,5.9652,25.9424,46
"126157",181939,"col","Auchenhew Mudstone",-5.26,55.44,"Sliddery Trackway Site near Cnoc Ghloine Ceabhair",NA,"",1,"Ladinian","",242,237,60516,"gp_mid",16.11,33.05,"313",239.5,"ladinian",33430,5.9652,25.9424,46
"126158",181940,"col","Auchenhew Mudstone",-5.26,55.44,"Sliddery Trackway Site south of Port Mor",NA,"",1,"Ladinian","",242,237,60516,"gp_mid",16.11,33.05,"313",239.5,"ladinian",33430,5.9652,25.9424,46
"126159",181941,"col","Auchenhew Mudstone",-5.16,55.44,"Levencorroch Trackway",NA,"",1,"Ladinian","",242,237,60516,"gp_mid",16.18,33.05,"313",239.5,"ladinian",33431,5.9652,25.9424,46
"126160",181942,"col","Auchenhew Mudstone",-5.18,55.43,"Bennan Head Trackway",NA,"",1,"Ladinian","",242,237,60516,"gp_mid",16.16,33.04,"313",239.5,"ladinian",33432,5.9652,25.9424,46
"126161",181943,"col","Auchenhew Mudstone",-5.35,55.52,"Blackwaterfoot BWF_2 Trackway",NA,"",1,"Ladinian","",242,237,60516,"gp_mid",16.03,33.12,"313",239.5,"ladinian",33433,5.9652,25.9424,46
"126162",181944,"col","Auchenhew Mudstone",-5.35,55.52,"Blackwaterfoot BWF_3 Trackway",NA,"",1,"Ladinian","",242,237,60516,"gp_mid",16.03,33.12,"313",239.5,"ladinian",33433,5.9652,25.9424,46
"126163",181945,"col","Auchenhew Mudstone",-5.35,55.52,"Blackwaterfoot BWF_4 Trackway",NA,"",1,"Ladinian","",242,237,60516,"gp_mid",16.03,33.12,"313",239.5,"ladinian",33433,5.9652,25.9424,46
"126164",181946,"col","Auchenhew Mudstone",-5.35,55.52,"Blackwaterfoot BWF_6 Trackway",NA,"",1,"Ladinian","",242,237,60516,"gp_mid",16.03,33.11,"313",239.5,"ladinian",33433,5.9652,25.9424,46
"126165",181947,"col","Auchenhew Mudstone",-5.35,55.52,"Blackwaterfoot BWF_7 Trackway",NA,"",1,"Ladinian","",242,237,60516,"gp_mid",16.03,33.12,"313",239.5,"ladinian",33433,5.9652,25.9424,46
"128072",185042,"col","Camp Cove",-121.83,49.35,"GSC C-117703, Topkapi Resources",NA,"MVA(F)85-292",2,"Ladinian","",242,237,15416,"gp_mid",-40.32,31.43,"129",239.5,"ladinian",33864,-57.8119,19.3358,46
"130247",188980,"col","",8.7,48.56,"Upper Muschelkalk of Nagold",NA,"",1,"Ladinian","",242,237,63464,"gp_mid",27.48,28.07,"305",239.5,"ladinian",34394,17.2823,24.2134,46
"130630",189563,"col","Inder",51.85,48.51,"Inder Lake, PIN 4121",NA,"",1,"Ladinian","",242,237,57795,"gp_mid",58.92,38.88,"302",239.5,"ladinian",34429,41.4188,47.0681,46
"132841",194779,"col","MeiBner",9.49,49.32,"Nothosaurus jagisteus-type locality",NA,"Quarry of the Schotterwerke Hohenlohe-Bauland",1,"Ladinian","",242,237,66194,"gp_mid",27.83,28.94,"305",239.5,"ladinian",34934,17.4803,27.7242,46
"132845",194785,"col","Lower Meride Limestone",8.93,45.9,"Neusticosaurus peyeri-type locality",NA,"Acqua del Ghiffo, Cava superior beds",1,"Ladinian","",242,237,66200,"gp_mid",33.62,18.03,"307",239.5,"ladinian",34936,19.0343,22.3004,46
"133025",195243,"col","Chanares",-67.72,-29.87,"Brazo del Puma locality",NA,"",2,"Ladinian","",242,237,66464,"gp_mid",-26.92,-33.83,"291",239.5,"ladinian",34994,-33.9335,-49.9808,46
"133289",195711,"col","Cañete",-1.57,39.75,"Villora",NA,"Hispaniasaurus type locality",12,"Ladinian","",242,237,66614,"gp_mid",20.36,18.63,"304",239.5,"ladinian",35038,10.5534,10.4062,46
"133889",196661,"col","Prosanto",9.75,46.63,"near Bergün",NA,"",1,"Ladinian","",242,237,66899,"gp_mid",34.57,17.85,"307",239.5,"ladinian",35156,19.3809,25.8877,46
"134006",196844,"col","Upper Muschelkalk",11.14,50.99,"Hochstedt near Weimar",NA,"",2,"Ladinian","",242,237,67041,"gp_mid",28.51,30.82,"305",239.5,"ladinian",35203,17.4803,27.7242,46
"134515",197700,"col","Muschelkalk",9.63,49.55,"Heckfeld Quarry",NA,"",1,"Ladinian","",242,237,30410,"gp_mid",27.87,29.18,"305",239.5,"ladinian",35358,17.4803,27.7242,46
"135326",199760,"col","Partnach",9.91,47.15,"Braz, Klosterthal",NA,"",1,"Ladinian","",242,237,35078,"gp_mid",35.11,17.98,"307",239.5,"ladinian",35503,19.3809,25.8877,46
"135327",199761,"col","Partnach",9.99,47.12,"Dalaas",NA,"",1,"Ladinian","",242,237,35078,"gp_mid",35.11,17.92,"307",239.5,"ladinian",35504,19.3809,25.8877,46
"135734",201607,"col","Muschelkalk",8.32,40.55,"Punta del Lavatoio, Alghero",NA,"Punta dei Lavatori",15,"Ladinian","",242,237,68983,"gp_mid",NA,NA,"coordinates not computable using this model",239.5,"ladinian",35594,19.443,17.3155,46
"135863",200824,"col","Falang",103.75,23.75,"Coal Hill, Pingyuanjie / Nianshan",NA,"Pingyuanzhen",1,"Ladinian","",242,237,47190,"gp_mid",107.28,-9.31,"611",239.5,"ladinian",35652,119.7653,18.7825,46
"135961",200933,"col","",104,23.81,"Xiaomaheng, Qiubei",NA,"",1,"Ladinian","",242,237,47190,"gp_mid",107.51,-9.25,"611",239.5,"ladinian",35681,119.7653,18.7825,46
"136483",201999,"col","Schlern",11.57,46.51,"Schlernplateau, SP10+SP11 B bed",NA,"",19,"Ladinian","",242,237,69192,"gp_mid",35.06,16.68,"307",239.5,"ladinian",26921,19.3809,25.8877,46
"136484",202000,"col","Schlern",11.57,46.51,"Schlernplateau, SP7 SK-E S bed",NA,"",25,"Ladinian","",242,237,69192,"gp_mid",35.06,16.68,"307",239.5,"ladinian",26921,19.3809,25.8877,46
"136485",202001,"col","Schlern",11.57,46.51,"Schlernplateau, SP3 Plateau bed",NA,"",25,"Ladinian","",242,237,69192,"gp_mid",35.06,16.68,"307",239.5,"ladinian",26921,19.3809,25.8877,46
